Sample Name,Region,bpm,bpm std,timing irreg,synchronicity,upstroke time,amplitude
nofibers_0CF_day7-01,1,157.57802197802198,0.08861324994288836,0.2291988742570422,0.13529627429094276,0.1408686434768055,11.729824794384312
nofibers_0CF_day7-01,2,62.07619047619048,0.2224608775698066,0.2319999999999999,0.13529627429094276,0.16364938120077732,39.99675167942464
nofibers_0CF_day7-01,3,53.208163265306126,0.0,0.0,0.13529627429094276,0.23013194231359307,49.17069769141827
nofibers_0CF_day7-01,4,188.99776951672862,0.03622948582209461,0.11472572724943127,0.13529627429094276,0.11683621686690104,32.89785703802062
nofibers_0CF_day7-01,5,100.2769230769231,0.24833406039028297,0.394790586737528,0.13529627429094276,0.27308990487879703,19.16423161404042
nofibers_0CF_day7-01,6,82.04475524475525,0.138079165388156,0.22500000000000026,0.13529627429094276,0.2659302444512631,17.914193698884958
nofibers_0CF_day7-01,7,132.0101265822785,0.2046660681178057,0.4669047011971501,0.13529627429094276,0.11123043878490332,8.203643304448569
nofibers_0CF_day7-01,8,80.46913580246914,0.1543295454029665,0.19252056974861928,0.13529627429094276,0.1779687020558453,80.79061367555292
